,target,node
582,0.3199359222793927,18128
583,0.2901164331764362,1784
584,0.504487723022361,5661
585,0.3653217854573795,30956
586,0.2403977555275068,15349
587,0.2523727253062808,6171
588,0.2636856818831216,11263
589,0.3203018067715409,18805
590,0.5811220456623173,5089
591,0.346277931421471,4937
592,0.5328752508274028,26103
593,0.2858408722117274,2679
594,0.3734665515947994,12941
595,0.3288093942234296,6574
596,0.31965018372424,8176
597,0.2221732091128556,29025
598,0.32721692876155,6136
599,1.3453673574499658,343
600,0.7844887572599879,1462
601,1.1054137396386887,18884
602,0.3169793342834077,10304
603,0.5010724315091948,2384
604,0.2640025250610298,16760
605,0.6664840733410485,8158
606,0.2550025759175124,3828
607,0.2570549752613419,1927
608,0.3844388554055141,8331
609,0.3602817553424905,23762
610,0.61777250692543,21903
611,0.2255252396212422,19370
612,0.3079757722161643,25088
613,0.3669032119498099,29782
614,0.2308502777832419,7965
615,0.2389962064503287,22657
616,0.5729295349106919,1138
617,0.2964276666451372,3032
618,0.370263518785584,617
619,0.2500516600859697,1385
620,0.7602854279108971,877
621,0.4113496616341518,13374
622,0.3090597239374152,10962
623,0.4133057781605665,5903
624,0.9063096757336332,2016
625,0.4242234002432421,7920
626,0.2248627035700876,9150
627,2.179476868574214,26017
628,0.2710911914184578,12937
629,0.2835553884215879,26108
630,0.2323255971272144,25858
631,0.2599863156029149,1212
632,0.5755383907003759,366
633,0.2714482195396771,15387
634,1.4628254474830014,20695
635,0.3288342869813176,21200
636,0.2499758054536545,7476
637,0.7757906773462291,13211
638,0.2050926885065802,994
639,0.3361781503838447,29811
640,0.5653049040539306,499
641,0.3146438667700379,23076
642,1.6989478740366366,1348
643,0.2854300320003746,12482
644,0.4021302013537028,14758
645,0.5985150425513788,19264
646,0.3950461936372899,5990
647,0.2844502378210622,10828
648,0.2639750114034104,175
649,0.4158768015851345,13091
650,0.2687872221369731,26947
651,0.2236229105169303,4690
652,0.9169966915743916,24397
653,0.2068262678909317,66
654,0.3933738685991192,1627
655,0.8818224241860382,15735
656,1.389649687431976,5958
657,1.0966095825782505,14355
658,0.2500396265365042,11691
659,0.3523050218317683,12451
660,0.445914822334608,207
661,0.1929010599573095,12445
662,0.4387046683881096,12824
663,0.4842378427761806,2694
664,0.2743238940660827,2240
665,0.2550259395744296,991
666,0.2386526898126498,23743
667,0.2054873058224166,10254
668,0.3116145775291509,3005
669,0.3596955475663153,6009
670,0.181650571802081,3951
671,0.5102659771495132,6717
672,1.1489722250465333,2330
673,0.4683313769468235,2991
674,0.3279695051731853,5875
675,0.9236014548098956,27457
676,0.3258805317383155,767
677,4.197640880216865,81
678,0.390952637918137,10352
679,0.3291125571678335,14775
680,0.2402627201076601,10591
681,0.2162916206639531,1426
682,0.4036265919113342,1145
683,0.4213017133811527,24817
684,0.2979685723657688,5396
685,0.2100430265548899,18135
686,0.5956849351265868,21592
687,0.2816602570498441,24696
688,0.5259414664023492,13288
689,1.5788566807336046,3238
690,0.3116332957009647,17645
691,0.3261720128464817,2415
692,0.2345259252264092,12501
693,0.3024331488701012,2878
694,0.4318665105432258,14429
695,0.6738052542515223,23107
696,0.4911792792381788,9694
697,4.405298660940836,13
698,0.8108943391852892,1346
699,5.530716338077768,18654
700,0.9511038153464516,621
701,0.3713810191692913,1540
702,0.9970188489108048,5258
703,0.4877258979098919,4250
704,0.2266203533237739,2849
705,0.4951500881833302,6703
706,0.2953690880913099,582
707,0.7322160022462756,3245
708,0.2272160247464203,26944
709,0.3251733040671856,10317
710,0.5339060651064819,11715
711,0.315166156809861,1925
712,2.2984587640864755,204
713,0.7675784683164593,20410
714,5.721307955106369,794
715,1.1167331668608067,6645
716,0.2087592109048117,9974
717,0.2363798267403259,22019
718,0.6856595428989282,11423
719,0.3456783774219831,11977
720,1.2821219711599026,13831
721,0.1674409794421,23730
722,0.3213210286048343,19856
723,0.2049367319272148,17145
724,0.3073128264612564,16335
725,0.7224325179942404,12689
726,0.2498361742999472,26328
727,0.2724339461864353,3383
728,4.595051984331323,29454
729,0.3024383149807376,23389
730,0.3901534932487583,19788
731,0.3292286814635415,5626
732,1.6341340040515755,15869
733,1.8000466716496135,19189
734,0.5913665697448911,10997
735,0.2189444501019574,27059
736,2.619496518641355,5166
737,0.3666496410052272,6507
738,0.4744173662372539,1567
739,0.2641090810081924,14651
740,0.2620981004997184,12412
741,0.3122693288763143,24253
742,0.2991819660271853,4802
743,0.8371385274587819,15657
744,0.2348398757112634,18060
745,0.6849025214830158,22234
746,0.4383781168808093,1315
747,1.0972520735152549,12194
748,0.3059809740683906,18059
749,1.1505487689598155,793
750,0.4744772216722812,26083
751,0.2649257983706847,13881
752,0.1709441026782235,469
753,0.1829205401360982,13794
754,0.1936511098038408,7650
755,0.1791610041833853,27293
756,0.236647522509474,20894
757,0.6764341748427718,2868
758,0.4280752975852917,10620
759,0.2953150228718919,16055
760,0.3680984333068437,25177
761,0.2748532824621827,10611
762,0.2946066652684264,23403
763,0.2106848330987905,3123
764,0.2482631524611038,14354
765,0.2987633591349038,22593
766,0.3115681856808774,10259
767,0.2560989099943674,18356
768,0.5149800778362148,26644
769,1.0446843172445217,2517
770,0.2697475322583609,6286
771,0.2757028773626166,20701
772,1.5652072313548908,942
773,0.3890971347523619,7091
774,0.3226891528106207,15149
775,0.2582065801048697,10949
776,0.1756193201785667,25825
777,0.3005495697735118,8854
778,0.8595115691049896,26643
779,0.3209921896816081,17254
780,0.2953207873102341,7002
781,0.4669308511325867,15863
782,0.4797186079080988,22522
783,0.391697845172506,13162
784,0.4896360867804095,18581
785,0.4212790869276826,21925
786,1.510288758964203,18911
787,0.4622298073034243,751
788,0.2449070766526544,6019
789,0.2473632787837053,25132
790,3.474577203821708,8784
791,0.4496360025652367,1083
792,0.6987714251751108,24053
793,0.7027429378906367,1143
794,0.3303001575905249,10381
795,0.2191402911809013,7382
796,0.2537957796143756,9781
797,0.284363915757834,13222
798,0.7423180954471276,7605
799,2.367209963979249,21889
800,0.2912800182838986,20109
801,0.2595423173346255,15138
802,0.3000583938355311,18945
803,0.3673831595420704,9881
804,0.800957376283484,4297
805,0.2154125039608075,8363
806,0.256469100178422,24623
807,2.480621812220969,15124
808,0.3574940734486564,11436
809,0.277303749088311,3702
810,0.5024601399258499,618
811,0.3054735916057773,8757
812,0.2106336388547709,15630
813,0.2791610299974439,1422
814,0.4000482971726607,1519
815,0.2274355118123686,3215
816,0.2927310214039795,784
817,0.4511166131304536,18005
818,4.439769803117774,25266
819,1.3790800961312757,1507
820,0.8430754026973676,170
821,0.4214129706844102,5582
822,0.1925668823730782,2460
823,0.267008872329912,26036
824,0.2160912535017316,502
825,0.3080420011111137,7456
826,0.2405987635600559,21522
827,0.3745255140801543,9821
828,0.3761791267959842,25856
829,0.2271728762075476,18443
830,1.0430126971143538,210
831,0.2637358388240889,6180
832,2.4488109515150445,6
833,0.2445057509879885,29827
834,0.3388008390777425,1909
835,0.2104777702136937,3583
836,0.5543020157220262,6077
837,0.4236927519571081,19578
838,0.219913404437749,13896
839,0.2160687346998572,25212
840,0.2508132237819777,4086
841,0.3323002496084566,5009
842,0.3921666525372532,19934
843,0.3314492225275328,3636
844,0.4147976087106507,2726
845,0.5291433961791203,11310
846,0.2326137920327283,6583
847,0.2673753173213011,292
848,0.4202730335478006,2675
849,0.2955320882832288,10384
850,0.316739301707025,27611
851,0.3642911845380122,12095
852,0.4491155860175667,3589
853,0.4026427817462576,10614
854,0.2690362419181822,12854
855,0.4063581140153139,16618
856,0.3991505655919345,16562
857,2.3513285307351937,453
858,0.2860265414442069,16509
859,0.2498519309046875,21365
860,0.3633585409227465,24673
861,0.5282602606038633,8778
862,0.5145931417060093,2620
863,0.8542688143944956,19008
864,1.6210505334519416,20812
865,0.3472857763914203,14362
866,0.6058026703360562,13862
867,0.2847893774033936,5970
868,0.3197397541655483,6348
869,0.4532799688326651,24783
870,0.3271030259955577,8271
871,0.8934691698093801,3863
872,2.130032097246666,106
873,1.596363982291212,5817
874,0.1980831162243706,6651
875,0.3908136155689203,23942
876,0.4264634032953182,6161
877,1.139412299500658,24258
878,0.752924615638527,1454
879,1.2128222778267674,719
880,0.799878708974122,12079
881,0.4856981895237691,28818
882,0.3118590276374597,3914
883,0.3050070212936898,23318
884,0.3550213228829767,10223
885,0.5027838425946274,961
886,0.4796905934556672,4457
887,0.4536086814256507,18482
888,1.85019413004344,13628
889,0.3873743725857104,9252
890,0.2623315454051294,2026
891,0.3806371847698326,23007
892,0.5866293113806567,23636
893,0.220044001526466,1911
894,0.1865323896579878,24621
895,0.2558543108968925,5782
896,0.3576878095583111,18566
897,0.3926224374853974,4414
898,0.8291593103265601,30036
899,0.4234932626942448,5729
900,0.5506688650076211,1479
901,0.3975000255446025,23198
902,0.2975448811908005,25158
903,0.3431740297183882,11065
904,0.2234040460107604,2739
905,0.4172500008845431,9779
906,0.5186365008544168,2644
907,0.2814960447388401,29265
908,0.8148776816208411,8578
909,0.4018096213229696,18727
910,0.7923290685864288,14716
911,0.7684111497903352,22150
912,0.1732273370000144,21969
913,0.4266085193333975,24368
914,4.855943560765794,15782
915,0.3296756347032011,4737
916,0.286553670809153,19015
917,0.3733923459581508,16725
918,0.6863558461368878,1900
919,0.3455336870039439,13778
920,0.2145805802067459,16255
921,0.3429594339912071,10923
922,0.4583401813594037,7331
923,0.6220317918473508,21429
924,0.2767688914208965,15967
925,0.3353712510698881,13110
926,0.2871611518676984,23845
927,0.2289615467887691,1812
928,1.1260741589732115,27920
929,0.2034356295153635,12132
930,0.6673393626823212,27606
931,1.429980545598669,3677
932,0.2110063861342091,6256
933,0.3305792584954778,24430
934,0.3694889720697383,11940
935,0.2431302510212841,7283
936,0.3153130314079301,2372
937,1.5702734044978357,2173
938,0.4350809707343104,1762
939,1.9679760850610568,24730
940,0.7082275621681366,16327
941,0.5244498236581865,18742
942,0.3361971345685947,16992
943,0.2597031287449129,17834
944,1.677072991146088,26646
945,0.3948386154289408,4095
946,1.0411006436118704,4305
947,0.3747908001870283,6608
948,0.2922781701659586,8734
949,0.3967900316993931,25278
950,0.1913035195265962,2810
951,0.3302342168222407,2943
952,0.3244014957202919,6510
953,0.3514433401252709,13599
954,2.0101706672659043,14636
955,0.3610131871132145,23614
956,0.2006405660110201,8438
957,0.5450584288801926,20664
958,0.2467166340273092,2892
959,1.4337506733846204,24040
960,0.1886765151760037,27587
961,0.1879030445828272,8487
962,0.3183195352770391,14461
963,0.4269233837513848,6550
964,0.2181814838898115,24548
965,1.1646750580247498,12959
966,0.4539376386933259,13943
967,0.2036758453700054,7566
968,0.2912486460454244,9703
969,0.318707739183261,9696
970,0.2958590086344016,1228
971,0.3183201230769465,6267
972,0.2557211501929288,19272
973,0.3597682859511955,12969
974,0.3891140440661831,28750
975,0.3597116529096482,27816
976,0.2293017619084314,12798
977,0.6145098235468023,13696
978,0.6224455076043798,9713
979,0.5498436829536378,21954
980,0.2442988442449718,14057
981,0.2552265669810738,26741
982,0.4003875846626575,20059
983,0.3047127868884407,24415
984,1.0991871050961348,17332
985,0.1920841548500888,7592
986,0.3039401892135702,5306
987,0.7614508294483568,20463
988,0.28001272919198,16314
989,4.49011442289023,28908
990,0.2153750517675186,2519
991,0.4442397687545186,23019
992,0.2712728014378163,17837
993,0.7289503248653377,15352
994,0.2690566950553324,25297
995,0.2682657257246581,27347
996,0.9571619960573244,1223
997,0.4682949872536648,22892
998,0.2774264625504213,20843
999,0.3422545216584526,4142
1000,0.1912768561091721,5585
1001,0.4890317276922061,5843
1002,0.2735035054251864,3197
1003,0.7173145444033263,2017
1004,0.3430166819740647,16208
1005,0.3395980246314555,22255
1006,0.3976648564963997,24028
1007,1.5702748987860164,20278
1008,0.3402845069842787,17747
1009,0.3108836075805952,3254
1010,0.2995128096733812,8761
1011,0.3195062306129265,8960
